method,parameter,max_support_size,total_features,score,mae,mse,features_names,feature_weights,feature_complexities,support_size
L0,1.83106e-38,2.0,2,1.0,2.304055876974925e-16,1.5416946051236046e-31,"['n_count(c_primitive(holding,0))', 'n_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(clear_g,0))']","[-4.440892098500626e-16, -1.0, -2.0]","[2.0, 4.0]",2.0
L0,1.46485e-38,2.0,2,1.0,2.304055876974925e-16,1.5416946051236046e-31,"['n_count(c_primitive(holding,0))', 'n_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(clear_g,0))']","[-4.440892098500626e-16, -1.0, -2.0]","[2.0, 4.0]",2.0
L0,1.17188e-38,2.0,2,1.0,2.304055876974925e-16,1.5416946051236046e-31,"['n_count(c_primitive(holding,0))', 'n_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(clear_g,0))']","[-4.440892098500626e-16, -1.0, -2.0]","[2.0, 4.0]",2.0
L0,9.375019999999999e-39,2.0,2,1.0,2.304055876974925e-16,1.5416946051236046e-31,"['n_count(c_primitive(holding,0))', 'n_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(clear_g,0))']","[-4.440892098500626e-16, -1.0, -2.0]","[2.0, 4.0]",2.0
L0,7.500019999999999e-39,2.0,2,1.0,2.304055876974925e-16,1.5416946051236046e-31,"['n_count(c_primitive(holding,0))', 'n_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(clear_g,0))']","[-4.440892098500626e-16, -1.0, -2.0]","[2.0, 4.0]",2.0
L0,6.000009999999999e-39,2.0,2,1.0,2.304055876974925e-16,1.5416946051236046e-31,"['n_count(c_primitive(holding,0))', 'n_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(clear_g,0))']","[-4.440892098500626e-16, -1.0, -2.0]","[2.0, 4.0]",2.0
L0,4.80001e-39,2.0,2,1.0,2.304055876974925e-16,1.5416946051236046e-31,"['n_count(c_primitive(holding,0))', 'n_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(clear_g,0))']","[-4.440892098500626e-16, -1.0, -2.0]","[2.0, 4.0]",2.0
L0,3.8400099999999994e-39,2.0,2,1.0,2.304055876974925e-16,1.5416946051236046e-31,"['n_count(c_primitive(holding,0))', 'n_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(clear_g,0))']","[-4.440892098500626e-16, -1.0, -2.0]","[2.0, 4.0]",2.0
L0,3.07201e-39,2.0,2,1.0,2.304055876974925e-16,1.5416946051236046e-31,"['n_count(c_primitive(holding,0))', 'n_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(clear_g,0))']","[-4.440892098500626e-16, -1.0, -2.0]","[2.0, 4.0]",2.0
L0,2.45761e-39,2.0,2,1.0,2.304055876974925e-16,1.5416946051236046e-31,"['n_count(c_primitive(holding,0))', 'n_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(clear_g,0))']","[-4.440892098500626e-16, -1.0, -2.0]","[2.0, 4.0]",2.0
L0,1.9660799999999998e-39,2.0,2,1.0,2.304055876974925e-16,1.5416946051236046e-31,"['n_count(c_primitive(holding,0))', 'n_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(clear_g,0))']","[-4.440892098500626e-16, -1.0, -2.0]","[2.0, 4.0]",2.0
L0,1.57287e-39,2.0,2,1.0,2.304055876974925e-16,1.5416946051236046e-31,"['n_count(c_primitive(holding,0))', 'n_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(clear_g,0))']","[-4.440892098500626e-16, -1.0, -2.0]","[2.0, 4.0]",2.0
L0,1.2582899999999998e-39,2.0,2,1.0,2.304055876974925e-16,1.5416946051236046e-31,"['n_count(c_primitive(holding,0))', 'n_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(clear_g,0))']","[-4.440892098500626e-16, -1.0, -2.0]","[2.0, 4.0]",2.0
L0,1.00664e-39,2.0,2,1.0,2.304055876974925e-16,1.5416946051236046e-31,"['n_count(c_primitive(holding,0))', 'n_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(clear_g,0))']","[-4.440892098500626e-16, -1.0, -2.0]","[2.0, 4.0]",2.0
L0,8.053079999999999e-40,2.0,2,1.0,2.304055876974925e-16,1.5416946051236046e-31,"['n_count(c_primitive(holding,0))', 'n_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(clear_g,0))']","[-4.440892098500626e-16, -1.0, -2.0]","[2.0, 4.0]",2.0
